id,corpus_name,corpus_title,corpus_acronym,name,firstAuthor,title,subtitle,normalizedGenre,numOfSpeakers,yearNormalized,size,numOfSegments,numConnectedComponents,averageClustering,averagePathLength,numEdges,CC_rand,APL_rand,CC_dev,APL_dev,S,swn1,polynomial,exponential,linear,quadratic
rom000004,rom,Roman Drama Corpus,RomDraCor,plautus-poenulus,Plautus,Poenulus,,,14,-189,14,20,2,0.664491857349,1.53846153846154,38,0.403238874721736,1.62783516483516,1.64788639936452,0.945096636131044,1.74361682855046,1,,,,
rom000005,rom,Roman Drama Corpus,RomDraCor,seneca-medea,Seneca,Medea,,,6,49,6,5,1,0.9,1.13333333333333,13,0.845818181818182,1.13333333333333,1.06405846947549,1.0,1.06405846947549,1,,,,
rom000006,rom,Roman Drama Corpus,RomDraCor,plautus-menaechmi,Plautus,Menaechmi,,,12,-215,12,23,2,0.616071428571429,1.6,25,0.355905353499867,1.72684545454545,1.73099792546857,0.926544987444263,1.86822868713938,1,,,,
rom000007,rom,Roman Drama Corpus,RomDraCor,seneca-hercules-furens,Seneca,Hercules Furens,,,7,49,7,5,1,0.69047619047619,1.38095238095238,13,0.579251199939506,1.39105714285714,1.19201512322857,0.992735911708122,1.20073738561303,1,,,,
rom000008,rom,Roman Drama Corpus,RomDraCor,terence-heautontimorumenos,Terence,Heautontimorumenos,,,13,-163,13,23,2,0.738827838827839,1.56060606060606,32,0.392706017642371,1.64984149184149,1.88137641298044,0.945912724539477,1.98895348817345,1,,,,
rom000009,rom,Roman Drama Corpus,RomDraCor,plautus-truculentus,Plautus,Truculentus,,,11,-187,11,18,2,0.733333333333333,1.84444444444444,19,0.318691795828498,1.83166666666667,2.3010737738852,1.00697603882317,2.28513260015045,1,,,,
rom000010,rom,Roman Drama Corpus,RomDraCor,plautus-trinummus,Plautus,Trinummus,,,11,-189,11,16,2,0.496969696969697,1.54054054054054,20,0.337210410772322,1.78497575757576,1.47376736035959,0.863059643248492,1.70760777877695,1,,,,
rom000011,rom,Roman Drama Corpus,RomDraCor,plautus-captivi,Plautus,Captivi,,,13,-188,13,19,3,0.716544566544567,1.63636363636364,22,0.262748092249311,2.00040057442557,2.72711615300584,0.818017979640666,3.33380955049887,1,,,,
rom000012,rom,Roman Drama Corpus,RomDraCor,terence-adelphi,Terence,Adelphi,,,14,-160,14,28,2,0.713265306122449,1.76923076923077,30,0.316896379530814,1.82244228905423,2.25078401709255,0.970802082379753,2.31847876919994,1,,,,
rom000013,rom,Roman Drama Corpus,RomDraCor,terence-andria,Terence,Andria,,,14,-166,14,28,2,0.671871779014636,1.56410256410256,36,0.379422624047793,1.66847802197802,1.77077416166413,0.937442713358778,1.88894119761153,1,,,,
rom000014,rom,Roman Drama Corpus,RomDraCor,plautus-aulularia,Plautus,Aulularia,,,11,-190,11,29,2,0.518181818181818,2.06666666666667,15,0.235484261952514,2.08507631957218,2.20049447842213,0.991170753447871,2.22009625563257,1,,,,
rom000015,rom,Roman Drama Corpus,RomDraCor,seneca-phoenissae,Seneca,Phoenissae,,,7,49,7,4,1,0.657142857142857,1.61904761904762,12,0.524586264028205,1.45242857142857,1.25268788415612,1.11471755024425,1.12377156337194,1,,,,
rom000016,rom,Roman Drama Corpus,RomDraCor,seneca-troades,Seneca,Troades,,,12,49,12,5,1,0.873015873015873,1.65151515151515,27,0.389385146479747,1.66496363636364,2.24203691617005,0.991922655513452,2.26029409017732,1,,,,
rom000017,rom,Roman Drama Corpus,RomDraCor,plautus-asinaria,Plautus,Asinaria,,,12,-211,12,15,2,0.650396825396825,1.69090909090909,26,0.374908258655683,1.69607878787879,1.73481594598361,0.996951971213458,1.74011988147438,1,,,,
rom000018,rom,Roman Drama Corpus,RomDraCor,terence-eunuchus,Terence,Eunuchus,,,16,-161,16,26,2,0.641418650793651,1.72380952380952,43,0.34874989339765,1.72359761904762,1.83919382611049,1.00012294328999,1.83896773736667,1,,,,
rom000019,rom,Roman Drama Corpus,RomDraCor,plautus-mostellaria,Plautus,Mostellaria,,,13,-193,13,15,1,0.711904761904762,1.94871794871795,25,0.296868859992442,1.8645656010656,2.39804458414024,1.04513241454431,2.29448876598648,1,,,,
rom000020,rom,Roman Drama Corpus,RomDraCor,plautus-stichus,Plautus,Stichus,,,11,-200,11,16,1,0.563636363636364,2.21818181818182,16,0.261067858921428,2.00691721461721,2.15896497548554,1.10526822034605,1.95334031662431,1,,,,
rom000021,rom,Roman Drama Corpus,RomDraCor,plautus-amphitruo,Plautus,Amphitruo,,,7,-186,7,15,1,0.757142857142857,1.28571428571429,15,0.684073437228114,1.28619047619048,1.10681516915906,0.999629766753054,1.1072251007032,1,,,,
rom000022,rom,Roman Drama Corpus,RomDraCor,plautus-persa,Plautus,Persa,,,8,-196,8,22,1,0.858333333333333,1.25,21,0.730506431738131,1.25003571428571,1.17498395091616,0.999971429387732,1.17501752188618,1,,,,
rom000023,rom,Roman Drama Corpus,RomDraCor,plautus-curculio,Plautus,Curculio,,,10,-193,10,14,2,0.717142857142857,1.38888888888889,23,0.485853467495264,1.51393333333333,1.47604762571721,0.917404259691459,1.60893914555578,1,,,,
rom000024,rom,Roman Drama Corpus,RomDraCor,plautus-bacchides,Plautus,Bacchides,,,12,-189,11,23,1,0.548484848484849,1.67272727272727,23,0.392591891848992,1.66010565110565,1.3970865417053,1.00760290263045,1.38654477677472,1,,,,
rom000025,rom,Roman Drama Corpus,RomDraCor,plautus-cistellaria,Plautus,Cistellaria,,,13,-201,13,10,2,0.810622710622711,1.83333333333333,29,0.351904668022507,1.73045920745921,2.30352929154911,1.05944903262133,2.17427098484354,1,,,,
rom000026,rom,Roman Drama Corpus,RomDraCor,seneca-thyestes,Seneca,Thyestes,,,9,49,9,5,1,0.776190476190476,1.55555555555556,16,0.410915750075851,1.64030158730159,1.88892851161631,0.948335091301445,1.99183656593794,1,,,,
rom000027,rom,Roman Drama Corpus,RomDraCor,plautus-miles-gloriosus,Plautus,Miles Gloriosus,,,13,-205,13,20,1,0.555250305250305,1.71794871794872,28,0.339977392067714,1.7612668997669,1.63319773080592,0.97540510082605,1.67437891130854,1,,,,
rom000028,rom,Roman Drama Corpus,RomDraCor,plautus-pseudolus,Plautus,Pseudolus,,,12,-191,12,22,2,0.745039682539682,1.70909090909091,20,0.276641166855377,1.94574844093105,2.69316273860707,0.878371979202564,3.06608453180858,1,,,,
rom000029,rom,Roman Drama Corpus,RomDraCor,seneca-agamemnon,Seneca,Agamemnon,,,11,49,11,5,1,0.754689754689755,1.50909090909091,29,0.507211257275609,1.48791919191919,1.48791996207543,1.01422907728235,1.46704526167041,1,,,,
rom000030,rom,Roman Drama Corpus,RomDraCor,seneca-octavia,Seneca,Octavia,,,10,96,10,7,2,0.623809523809524,1.72222222222222,14,0.268931680898416,1.9550170771757,2.31958362705938,0.880924387990625,2.63312454358349,1,,,,
rom000031,rom,Roman Drama Corpus,RomDraCor,seneca-phaedra,Seneca,Phaedra,,,6,49,6,6,1,0.822222222222222,1.26666666666667,11,0.694195376919096,1.26666666666667,1.18442480252652,1.0,1.18442480252652,1,,,,
rom000032,rom,Roman Drama Corpus,RomDraCor,plautus-epidicus,Plautus,Epidicus,,,14,-194,14,13,1,0.77125850340136,2.02197802197802,23,0.231440555000757,2.0895052658784,3.33242591558267,0.967682663928588,3.44371769775613,1,,,,
rom000033,rom,Roman Drama Corpus,RomDraCor,plautus-mercator,Plautus,Mercator,,,10,-211,10,20,1,0.528571428571429,1.91111111111111,16,0.322277170428751,1.82044805692392,1.64011440173757,1.04980260427776,1.56230742337121,1,,,,
rom000034,rom,Roman Drama Corpus,RomDraCor,plautus-casina,Plautus,Casina,,,9,-186,9,24,2,0.750793650793651,1.35714285714286,18,0.469930626941042,1.54028571428571,1.59766911912265,0.881098126507142,1.81327036235584,1,,,,
rom000035,rom,Roman Drama Corpus,RomDraCor,plautus-rudens,Plautus,Rudens,,,14,-201,14,30,2,0.605895691609977,1.65384615384615,35,0.371192503383603,1.69109340659341,1.63229506546317,0.977974455697107,1.66905695333285,1,,,,
rom000036,rom,Roman Drama Corpus,RomDraCor,terence-hecyra,Terence,Hecyra,,,13,-165,13,20,3,0.618864468864469,1.65454545454545,23,0.274056300583491,1.94777062937063,2.25816544829238,0.849456003492607,2.65836657697132,1,,,,
rus000001,rus,Russian Drama Corpus,RusDraCor,turgenev-zavtrak-u-predvoditelja,Тургенев,Завтрак у предводителя,,,11,1849,11,11,1,0.918542568542569,1.12727272727273,48,0.868111786466074,1.12727272727273,1.05809249783578,1.0,1.05809249783578,1,,,,
rus000002,rus,Russian Drama Corpus,RusDraCor,turgenev-vecher-v-sorrente,Тургенев,Вечер в Сорренте,Сцена,,7,1852,7,15,1,0.519047619047619,1.61904761904762,10,0.411224500087575,1.59455324675325,1.26220013383707,1.01536127585846,1.24310446325612,1,,,,
rus000003,rus,Russian Drama Corpus,RusDraCor,turgenev-razgovor-na-bolshoj-doroge,Тургенев,Разговор на большой дороге,Сцена,,3,1851,3,1,1,1.0,1.0,3,1.0,1.0,1.0,1.0,1.0,0,,,,
rus000004,rus,Russian Drama Corpus,RusDraCor,turgenev-provintsialka,Тургенев,Провинциалка,Комедия в одном действии,Comedy,7,1851,7,25,1,0.923809523809524,1.19047619047619,17,0.788648955407096,1.19047619047619,1.17138242240194,1.0,1.17138242240194,1,,,,
rus000005,rus,Russian Drama Corpus,RusDraCor,turgenev-neostorozhnost,Тургенев,Неосторожность,,,6,1843,6,4,1,0.766666666666667,1.26666666666667,11,0.689949663619113,1.26666666666667,1.1111921739988,1.0,1.1111921739988,1,,,,
rus000006,rus,Russian Drama Corpus,RusDraCor,turgenev-nahlebnik,Тургенев,Нахлебник,Комедия в двух действиях,Comedy,14,1857,14,2,1,1.0,1.0,91,1.0,1.0,1.0,1.0,1.0,0,,,,
rus000007,rus,Russian Drama Corpus,RusDraCor,turgenev-holostjak,Тургенев,Холостяк,Комедия в трех действиях,Comedy,11,1849,11,3,1,0.877849927849928,1.23636363636364,42,0.754790236006074,1.23636363636364,1.16303826675742,1.0,1.16303826675742,1,,,,
rus000008,rus,Russian Drama Corpus,RusDraCor,turgenev-gde-tonko-tam-i-rvetsja,Тургенев,"Где тонко, там и рвётся",Комедия в одном действии,Comedy,10,1848,10,21,1,0.771428571428572,1.4,29,0.626707296863747,1.35679444444444,1.23092323208786,1.03184384763106,1.19293557345315,1,,,,
rus000009,rus,Russian Drama Corpus,RusDraCor,tolstoy-vlast-tmy,Толстой,"Власть тьмы, или 'коготок увяз, всей птичке пропасть'",Драма в пяти действиях,,24,1887,24,100,1,0.725433362933363,2.11231884057971,68,0.241501320551239,1.93936725955204,3.00384843146002,1.08917938578978,2.75790055398622,1,,,,
rus000010,rus,Russian Drama Corpus,RusDraCor,sumarokov-semira,Сумароков,Семира,Трагедия,Tragedy,10,1751,10,39,1,0.68547619047619,1.68888888888889,18,0.367343708523804,1.71212777777778,1.86603492742757,0.98642689570807,1.89171132249806,1,,,,
rus000011,rus,Russian Drama Corpus,RusDraCor,sumarokov-horev,Сумароков,Хорев,Трагедия,Tragedy,12,1747,12,27,1,0.779545454545455,1.62121212121212,25,0.357224209419442,1.7316,2.18223019042401,0.936250936250936,2.33081763224974,1,,,,
rus000012,rus,Russian Drama Corpus,RusDraCor,sumarokov-dimitrij-samozvanets,Сумароков,Димитрий Самозванец,Трагедия,Tragedy,6,1771,6,36,1,0.766666666666667,1.26666666666667,11,0.689701026392962,1.26666666666667,1.11159275878742,1.0,1.11159275878742,1,,,,
rus000013,rus,Russian Drama Corpus,RusDraCor,sukhovo-kobylin-svadba-krechinskogo,Сухово-Кобылин,Свадьба Кречинского,Комедия в трех действиях,Comedy,11,1856,11,40,1,0.775974025974026,1.41818181818182,33,0.583649082990477,1.40296363636364,1.32952153715058,1.01084716768399,1.31525474834808,1,,,,
rus000014,rus,Russian Drama Corpus,RusDraCor,sukhovo-kobylin-smert-tarelkina,Сухово-Кобылин,Смерть Тарелкина,Комедия-шутка в трех действиях,Comedy,24,1869,24,41,1,0.847226112667289,1.84057971014493,86,0.305536892960196,1.75427009222661,2.77290936770003,1.04919973172932,2.64288036285489,1,,,,
rus000015,rus,Russian Drama Corpus,RusDraCor,sukhovo-kobylin-delo,Сухово-Кобылин,Дело,Драма в пяти действиях,,20,1861,20,45,1,0.824218028703323,1.67368421052632,74,0.38118321393232,1.63658421052632,2.16226213164168,1.02266916652463,2.11433198772362,1,,,,
rus000016,rus,Russian Drama Corpus,RusDraCor,pushkin-stseny-iz-rytsarskih-vremen,Пушкин,Сцены из рыцарских времен,,,23,1837,23,14,1,0.799893825980782,1.62055335968379,108,0.421840709513218,1.57979051383399,1.89619874976935,1.0258026906054,1.84850241390016,1,,,,
rus000017,rus,Russian Drama Corpus,RusDraCor,pushkin-skupoj-rytsar,Пушкин,Скупой рыцарь,(Сцены из Ченстоновой трагикомедии: The covetous Knight),,5,1836,5,3,1,0.866666666666667,1.4,6,0.492369696969697,1.4154,1.76019497544343,0.989119683481701,1.77955712017331,1,,,,
rus000018,rus,Russian Drama Corpus,RusDraCor,pushkin-rusalka,Пушкин,Русалка,,,18,1837,18,6,1,0.834391534391534,1.84967320261438,57,0.361686286857519,1.67654820261438,2.30694821648085,1.10326276317617,2.09102336585657,1,,,,
rus000019,rus,Russian Drama Corpus,RusDraCor,pushkin-pir-vo-vremja-chumy,Пушкин,Пир во время чумы,(Из вильсоновой трагедии: The city of the plague),,7,1832,7,2,1,0.885714285714286,1.28571428571429,15,0.683064642217477,1.28619047619048,1.2966771092688,0.999629766753054,1.29715736005001,1,,,,
rus000020,rus,Russian Drama Corpus,RusDraCor,pushkin-mocart-i-saleri,Пушкин,Моцарт и Сальери,,,2,1831,2,2,1,0.0,1.0,1,,1.0,,1.0,,0,,,,
rus000021,rus,Russian Drama Corpus,RusDraCor,pushkin-kamenniy-gost,Пушкин,Каменный гость,,,11,1839,11,10,1,0.860606060606061,1.83636363636364,25,0.429774670978912,1.59213535353535,2.00245877367745,1.15339668344527,1.73614056847812,1,,,,
rus000022,rus,Russian Drama Corpus,RusDraCor,blok-balaganchik,Блок,Балаганчик,,,16,1906,16,3,1,0.942857142857143,1.4,72,0.592074886966795,1.4003,1.5924626489183,0.999785760194244,1.59280389091449,1,,,,
rus000023,rus,Russian Drama Corpus,RusDraCor,prutkov-spor-drevnih-grecheskih-filosofov,Прутков,Спор древних греческих философов об изящном,Драматическая сцена из древнегреческой классической жизни в стихах,,2,1854,2,1,1,0.0,1.0,1,,1.0,,1.0,,0,,,,
rus000024,rus,Russian Drama Corpus,RusDraCor,prutkov-chereposlov-sirech-frenolog,Прутков,"Черепослов, сиречь Френолог",Оперетта в трех картинах,,9,1860,9,8,1,1.0,1.0,36,1.0,1.0,1.0,1.0,1.0,0,,,,
rus000025,rus,Russian Drama Corpus,RusDraCor,prutkov-blondy,Прутков,Блонды,"Драматическая пословица, в одном действии",,3,1854,3,5,1,1.0,1.0,3,1.0,1.0,1.0,1.0,1.0,0,,,,
rus000026,rus,Russian Drama Corpus,RusDraCor,plavilshchikov-sgovor-kutejkina,Плавильщиков,Сговор Кутейкина,Комедия в одном действии,Comedy,9,1789,9,12,1,1.0,1.0,36,1.0,1.0,1.0,1.0,1.0,0,,,,
rus000027,rus,Russian Drama Corpus,RusDraCor,ostrovsky-volki-i-ovtsy,Островский,Волки и овцы,Комедия в пяти действиях,Comedy,18,1875,18,53,1,0.852431827431827,1.6078431372549,70,0.449659588636834,1.5520522875817,1.89572700988323,1.03594650136442,1.82994682388175,1,,,,
rus000028,rus,Russian Drama Corpus,RusDraCor,ostrovsky-svoi-ljudi,Островский,Свои люди – сочтемся,Комедия в четырех действиях,Comedy,8,1850,8,35,1,1.0,1.0,28,1.0,1.0,1.0,1.0,1.0,0,,,,
rus000029,rus,Russian Drama Corpus,RusDraCor,ostrovsky-snegurochka,Островский,Снегурочка,Весенняя сказка,,42,1873,42,28,1,0.857384439686304,1.92102206736353,212,0.243845729245825,1.81326480836237,3.5160937299909,1.05942720473271,3.3188629801875,1,,,,
rus000030,rus,Russian Drama Corpus,RusDraCor,ostrovsky-groza,Островский,Гроза,Драма в пяти действиях,,29,1859,29,41,1,0.833089973984233,1.92857142857143,113,0.274330135929141,1.79844207261449,3.03681537269904,1.07235671247824,2.83190783193858,1,,,,
rus000031,rus,Russian Drama Corpus,RusDraCor,ostrovsky-bespridannitsa,Островский,Бесприданница,Драма в четырех действиях,,11,1878,11,44,1,0.981818181818182,1.01818181818182,54,0.981132075471698,1.01818181818182,1.0006993006993,1.0,1.0006993006993,1,,,,
rus000032,rus,Russian Drama Corpus,RusDraCor,ostrovsky-bednost-ne-porok,Островский,Бедность не порок,Комедия в трех действиях,Comedy,18,1854,18,37,1,0.919007735184206,1.15032679738562,130,0.847866849752616,1.15032679738562,1.08390572818403,1.0,1.08390572818403,1,,,,
rus000033,rus,Russian Drama Corpus,RusDraCor,naydyonov-deti-vanjushina,Найдёнов,Дети Ванюшина,Драма в четырех действиях,,16,1901,16,4,1,0.928571428571429,1.125,105,0.872697770015009,1.125,1.06402406477498,1.0,1.06402406477498,1,,,,
rus000034,rus,Russian Drama Corpus,RusDraCor,mayakovsky-banja,Маяковский,Баня,Драма в шести действиях с цирком и фейерверком,,24,1929,24,34,1,0.823927747089512,1.66304347826087,117,0.419570830891391,1.58189492753623,1.96373934131468,1.05129831906789,1.8679182737168,1,,,,
rus000035,rus,Russian Drama Corpus,RusDraCor,lomonosov-tamira-i-selim,Ломоносов,Тамира и Селим,,Tragedy,10,1750,10,30,1,0.791666666666667,1.37777777777778,29,0.627823741867134,1.35684444444444,1.26096962232149,1.01542795374889,1.24181101935009,1,,,,
rus000036,rus,Russian Drama Corpus,RusDraCor,lomonosov-demofont,Ломоносов,Демофонт,,Tragedy,8,1752,8,30,1,0.8375,1.25,21,0.730585704157229,1.25,1.14634052546388,1.0,1.14634052546388,1,,,,
rus000037,rus,Russian Drama Corpus,RusDraCor,lermontov-maskarad,Лермонтов,Маскарад,"Драма в 4-х действиях, в стихах",,48,1842,48,50,2,0.794618932755605,2.06660231660232,187,0.163569667182239,2.06531718316374,4.85798465231511,1.00062224507163,4.85496367509533,1,0.218332129835304,0.0306331312992203,0.12066141248941,0.127629538237736
